CaseID,Activity,Timestamp,Resource,IT-Support,Estimate
505,Register,2020-07-03 22:53:39+02:00,Liam,Amy,404.0
505,Investigate,2020-07-18 03:34:27+02:00,David,Amy,406.0
505,Fill Report,2020-07-18 18:41:29+02:00,Emma,Amy,
505,Send Answer,2020-07-18 20:39:40+02:00,Nathan,Amy,
505,Close,2020-07-18 22:45:30+02:00,Nathan,Amy,
506,Register,2020-07-04 00:55:17+02:00,Mary,Amy,647.0
506,Investigate,2020-07-18 03:37:49+02:00,Mary,Amy,643.0
506,Follow Up,2020-07-18 17:37:18+02:00,Julie,Amy,
506,Investigate,2020-07-31 03:58:30+02:00,David,Julie,460.0
506,Fill Report,2020-07-31 18:38:43+02:00,Emma,Julie,
506,Send Answer,2020-07-31 20:36:17+02:00,Jane,Julie,
506,Close,2020-08-01 00:45:50+02:00,Jane,Julie,
507,Register,2020-07-04 01:54:45+02:00,Mary,Amy,1077.0
507,Investigate,2020-07-18 04:37:11+02:00,Mary,Amy,1039.0
507,Follow Up,2020-07-18 18:37:08+02:00,Julie,Amy,
507,Investigate,2020-07-31 08:23:42+02:00,Mary,Julie,744.0
507,Follow Up,2020-07-31 23:37:44+02:00,Eric,Julie,
507,Investigate,2020-08-08 10:44:47+02:00,David,Eric,533.0
507,Follow Up,2020-08-09 02:52:02+02:00,Eric,Eric,
507,Investigate,2020-08-13 14:13:06+02:00,Liam,Eric,381.0
507,Fill Report,2020-08-13 17:11:15+02:00,Nathan,Eric,
507,Send Answer,2020-08-13 19:11:21+02:00,Samuel,Eric,
507,Close,2020-08-14 00:34:01+02:00,Samuel,Eric,
508,Register,2020-07-04 02:55:06+02:00,David,Amy,932.0
508,Investigate,2020-07-18 07:32:43+02:00,David,Amy,948.0
508,Follow Up,2020-07-18 22:30:29+02:00,Julie,Amy,
508,Investigate,2020-07-31 08:35:48+02:00,David,Julie,679.0
508,Follow Up,2020-08-01 01:36:50+02:00,Julie,Julie,
508,Investigate,2020-08-08 12:05:09+02:00,Mary,Eric,486.0
508,Fill Report,2020-08-08 22:53:06+02:00,Luis,Eric,
508,Send Answer,2020-08-09 00:51:09+02:00,Emma,Eric,
508,Close,2020-08-09 02:00:23+02:00,Emma,Eric,
509,Register,2020-07-04 03:53:19+02:00,Liam,Amy,703.0
509,Investigate,2020-07-18 08:39:17+02:00,Liam,Amy,737.0
509,Follow Up,2020-07-19 04:29:38+02:00,Julie,Amy,
509,Investigate,2020-07-31 13:35:33+02:00,Mary,Julie,528.0
509,Fill Report,2020-07-31 23:39:43+02:00,Luis,Julie,
509,Send Answer,2020-08-01 01:41:07+02:00,Jane,Julie,
509,Close,2020-08-01 03:29:37+02:00,Jane,Julie,
51,Register,2020-06-06 01:04:17+02:00,Mary,Julie,141.0
51,Investigate,2020-06-08 12:01:58+02:00,Liam,Julie,146.0
51,Fill Report,2020-06-09 01:54:33+02:00,Luis,Julie,
51,Send Answer,2020-06-09 03:53:59+02:00,Jane,Julie,
51,Close,2020-06-11 13:16:00+02:00,Jane,Julie,
510,Register,2020-07-04 04:18:54+02:00,Mary,Amy,911.0
510,Investigate,2020-07-18 09:39:12+02:00,Mary,Amy,1007.0
510,Follow Up,2020-07-19 00:36:29+02:00,Julie,Amy,
510,Investigate,2020-07-31 08:57:50+02:00,Mary,Julie,721.0
510,Follow Up,2020-08-01 01:57:26+02:00,Amy,Julie,
510,Investigate,2020-08-08 14:00:30+02:00,Liam,Eric,516.0
510,Fill Report,2020-08-09 03:51:43+02:00,Samuel,Eric,
510,Send Answer,2020-08-09 05:51:05+02:00,Luis,Eric,
510,Close,2020-08-09 08:45:46+02:00,Luis,Eric,
511,Register,2020-07-04 09:44:12+02:00,Mary,Amy,370.0
511,Investigate,2020-07-18 14:35:56+02:00,David,Amy,364.0
511,Send Answer,2020-07-19 03:42:58+02:00,Emma,Amy,
511,Fill Report,2020-07-19 06:43:45+02:00,Samuel,Amy,
511,Close,2020-07-19 11:38:01+02:00,Samuel,Amy,
512,Register,2020-07-04 10:18:39+02:00,Liam,Amy,620.0
512,Investigate,2020-07-18 14:43:02+02:00,Mary,Amy,638.0
512,Follow Up,2020-07-19 05:40:00+02:00,Eric,Amy,
512,Investigate,2020-07-31 13:47:03+02:00,David,Julie,457.0
512,Fill Report,2020-08-01 04:43:07+02:00,Nathan,Julie,
512,Send Answer,2020-08-01 06:43:01+02:00,Nathan,Julie,
512,Close,2020-08-01 11:02:57+02:00,Nathan,Julie,
513,Register,2020-07-04 11:22:03+02:00,David,Amy,383.0
513,Investigate,2020-07-18 16:43:06+02:00,David,Amy,352.0
513,Fill Report,2020-07-19 09:43:45+02:00,Jane,Amy,
513,Send Answer,2020-07-19 11:44:39+02:00,Samuel,Amy,
513,Close,2020-07-19 16:35:58+02:00,Samuel,Amy,
514,Register,2020-07-04 11:56:03+02:00,Mary,Amy,1100.0
514,Investigate,2020-07-18 19:35:52+02:00,Mary,Amy,1092.0
514,Follow Up,2020-07-19 11:37:35+02:00,Eric,Amy,
514,Investigate,2020-07-31 18:34:40+02:00,Mary,Julie,782.0
514,Follow Up,2020-08-01 08:33:43+02:00,Eric,Julie,
514,Investigate,2020-08-08 16:43:14+02:00,David,Eric,560.0
514,Follow Up,2020-08-09 07:50:09+02:00,Eric,Eric,
514,Investigate,2020-08-13 17:48:51+02:00,David,Eric,401.0
514,Follow Up,2020-08-14 07:51:48+02:00,Amy,Eric,
514,Investigate,2020-08-17 00:54:03+02:00,David,Julie,287.0
514,Send Answer,2020-08-17 16:53:58+02:00,Luis,Julie,
514,Fill Report,2020-08-17 19:54:40+02:00,Jane,Julie,
514,Close,2020-08-18 09:30:56+02:00,Jane,Julie,
515,Register,2020-07-04 12:21:32+02:00,David,Amy,1017.0
515,Investigate,2020-07-18 19:44:06+02:00,Mary,Amy,1020.0
515,Follow Up,2020-07-19 10:28:24+02:00,Eric,Amy,
515,Investigate,2020-07-31 14:24:42+02:00,Mary,Julie,731.0
515,Follow Up,2020-08-01 05:39:02+02:00,Eric,Julie,
515,Investigate,2020-08-08 15:44:42+02:00,Liam,Eric,523.0
515,Follow Up,2020-08-09 05:46:01+02:00,Eric,Eric,
515,Investigate,2020-08-13 17:01:06+02:00,Mary,Eric,374.0
515,Follow Up,2020-08-14 07:46:03+02:00,Eric,Eric,
515,Investigate,2020-08-16 23:26:01+02:00,Liam,Eric,268.0
515,Fill Report,2020-08-17 02:28:04+02:00,Nathan,Julie,
515,Send Answer,2020-08-17 04:27:47+02:00,Emma,Julie,
515,Close,2020-08-17 12:55:37+02:00,Emma,Julie,
516,Register,2020-07-04 16:15:54+02:00,Liam,Amy,1222.0
516,Investigate,2020-07-19 00:34:49+02:00,Mary,Amy,1177.0
516,Follow Up,2020-07-19 16:28:57+02:00,Amy,Amy,
516,Investigate,2020-07-31 18:59:12+02:00,Mary,Julie,843.0
516,Follow Up,2020-08-01 11:38:50+02:00,Eric,Julie,
516,Investigate,2020-08-08 18:59:46+02:00,Mary,Eric,604.0
516,Follow Up,2020-08-09 11:46:50+02:00,Eric,Eric,
516,Investigate,2020-08-13 19:15:42+02:00,Mary,Eric,432.0
516,Follow Up,2020-08-14 13:45:13+02:00,Julie,Eric,
516,Investigate,2020-08-17 03:56:42+02:00,David,Julie,309.0
516,Follow Up,2020-08-17 17:57:37+02:00,Eric,Julie,
516,Investigate,2020-08-19 00:34:27+02:00,Mary,Julie,221.0
516,Follow Up,2020-08-20 02:22:30+02:00,Julie,Julie,
516,Investigate,2020-08-20 13:39:30+02:00,Mary,Julie,158.0
516,Follow Up,2020-08-21 06:04:47+02:00,Eric,Julie,
516,Investigate,2020-08-21 11:05:07+02:00,Liam,Julie,113.0
516,Follow Up,2020-08-22 01:54:54+02:00,Amy,Julie,
516,Investigate,2020-08-22 06:54:00+02:00,Mary,Julie,80.0
516,Follow Up,2020-08-22 20:55:03+02:00,Amy,Julie,
516,Investigate,2020-08-23 01:53:17+02:00,David,Julie,57.0
516,Fill Report,2020-08-23 09:47:59+02:00,Samuel,Julie,
516,Send Answer,2020-08-23 11:49:06+02:00,Nathan,Julie,
516,Close,2020-08-23 12:51:07+02:00,Nathan,Julie,
517,Register,2020-07-04 17:57:00+02:00,Mary,Amy,631.0
517,Investigate,2020-07-19 00:43:59+02:00,Mary,Amy,577.0
517,Follow Up,2020-07-20 02:36:09+02:00,Julie,Amy,
517,Investigate,2020-08-01 02:30:28+02:00,David,Julie,413.0
517,Send Answer,2020-08-01 04:29:53+02:00,Samuel,Julie,
517,Fill Report,2020-08-01 07:31:00+02:00,Emma,Julie,
517,Close,2020-08-01 14:29:08+02:00,Emma,Julie,
518,Register,2020-07-04 18:17:48+02:00,Mary,Amy,376.0
518,Investigate,2020-07-19 03:47:19+02:00,David,Amy,394.0
518,Fill Report,2020-07-19 14:47:02+02:00,Luis,Amy,
518,Send Answer,2020-07-19 16:46:48+02:00,Samuel,Amy,
518,Close,2020-07-19 21:45:14+02:00,Samuel,Amy,
519,Register,2020-07-04 19:19:00+02:00,David,Amy,764.0
519,Investigate,2020-07-19 05:38:27+02:00,David,Amy,765.0
519,Follow Up,2020-07-19 20:35:54+02:00,Eric,Amy,
519,Investigate,2020-07-31 23:46:02+02:00,David,Julie,548.0
519,Fill Report,2020-08-01 02:47:03+02:00,Nathan,Julie,
519,Send Answer,2020-08-01 04:46:35+02:00,Samuel,Julie,
519,Close,2020-08-01 06:47:23+02:00,Samuel,Julie,
52,Register,2020-06-06 01:24:31+02:00,Mary,Julie,217.0
52,Investigate,2020-06-08 12:52:13+02:00,Mary,Julie,212.0
52,Follow Up,2020-06-09 02:52:48+02:00,Julie,Julie,
52,Investigate,2020-06-11 11:56:09+02:00,Liam,Julie,151.0
52,Fill Report,2020-06-12 01:07:05+02:00,Luis,Julie,
52,Send Answer,2020-06-12 03:08:23+02:00,Luis,Julie,
52,Close,2020-06-13 04:00:01+02:00,Luis,Julie,
520,Register,2020-07-04 20:19:39+02:00,Mary,Amy,724.0
520,Investigate,2020-07-19 05:44:01+02:00,Mary,Amy,722.0
520,Follow Up,2020-07-19 22:29:08+02:00,Eric,Amy,
520,Investigate,2020-07-31 23:59:23+02:00,Mary,Julie,517.0
520,Follow Up,2020-08-01 14:34:32+02:00,Julie,Julie,
520,Investigate,2020-08-08 21:42:41+02:00,David,Eric,370.0
520,Fill Report,2020-08-09 00:42:12+02:00,Nathan,Eric,
520,Send Answer,2020-08-09 02:42:02+02:00,Samuel,Eric,
520,Close,2020-08-09 04:00:17+02:00,Samuel,Eric,
521,Register,2020-06-08 22:37:26+02:00,Liam,Julie,60.0
521,Frontline Resolution,2020-06-09 01:37:40+02:00,Samuel,Julie,
521,Close,2020-06-11 12:46:52+02:00,Samuel,Julie,
522,Register,2020-07-04 20:44:58+02:00,Mary,Amy,307.0
522,Investigate,2020-07-19 09:50:11+02:00,David,Amy,291.0
522,Send Answer,2020-07-19 18:47:57+02:00,Emma,Amy,
522,Fill Report,2020-07-19 21:48:32+02:00,Jane,Amy,
522,Close,2020-07-20 01:49:31+02:00,Jane,Amy,
523,Register,2020-07-04 21:45:48+02:00,Mary,Amy,996.0
523,Investigate,2020-07-19 10:35:00+02:00,Mary,Amy,1052.0
523,Follow Up,2020-07-20 08:36:28+02:00,Eric,Amy,
523,Investigate,2020-08-01 05:47:48+02:00,Mary,Julie,753.0
523,Follow Up,2020-08-01 20:34:51+02:00,Amy,Julie,
523,Investigate,2020-08-08 23:58:34+02:00,Liam,Eric,539.0
523,Follow Up,2020-08-09 13:56:34+02:00,Julie,Eric,
523,Investigate,2020-08-13 22:00:33+02:00,Liam,Eric,386.0
523,Fill Report,2020-08-14 19:40:38+02:00,Samuel,Eric,
523,Send Answer,2020-08-14 21:40:48+02:00,Emma,Eric,
523,Close,2020-08-15 00:11:44+02:00,Emma,Eric,
524,Register,2020-07-04 22:23:35+02:00,David,Amy,686.0
524,Investigate,2020-07-19 10:38:17+02:00,David,Amy,682.0
524,Follow Up,2020-07-20 04:28:15+02:00,Eric,Amy,
524,Investigate,2020-08-01 05:02:42+02:00,David,Julie,488.0
524,Send Answer,2020-08-01 18:51:47+02:00,Emma,Julie,
524,Fill Report,2020-08-01 21:52:20+02:00,Jane,Julie,
524,Close,2020-08-02 02:31:57+02:00,Jane,Julie,
525,Register,2020-06-08 23:54:59+02:00,Liam,Julie,112.0
525,Frontline Resolution,2020-06-09 02:54:43+02:00,Jane,Julie,
525,Close,2020-06-13 20:48:29+02:00,Jane,Julie,
526,Register,2020-07-04 23:25:47+02:00,Mary,Amy,293.0
526,Investigate,2020-07-19 14:47:39+02:00,Mary,Amy,314.0
526,Fill Report,2020-07-20 00:47:41+02:00,Emma,Amy,
526,Send Answer,2020-07-20 02:47:36+02:00,Samuel,Amy,
526,Close,2020-07-20 07:51:51+02:00,Samuel,Amy,
527,Register,2020-07-04 23:54:19+02:00,Mary,Amy,927.0
527,Investigate,2020-07-19 15:43:56+02:00,Liam,Amy,925.0
527,Follow Up,2020-07-20 10:28:02+02:00,Amy,Amy,
527,Investigate,2020-08-01 08:31:22+02:00,David,Julie,662.0
527,Follow Up,2020-08-01 22:31:39+02:00,Julie,Julie,
527,Investigate,2020-08-09 02:41:06+02:00,David,Eric,474.0
527,Follow Up,2020-08-09 16:43:47+02:00,Eric,Eric,
527,Investigate,2020-08-13 22:48:07+02:00,Liam,Eric,339.0
527,Fill Report,2020-08-14 01:47:09+02:00,Jane,Eric,
527,Send Answer,2020-08-14 03:48:36+02:00,Luis,Eric,
527,Close,2020-08-14 05:05:42+02:00,Luis,Eric,
528,Register,2020-07-05 03:46:52+02:00,Liam,Amy,380.0
528,Investigate,2020-07-19 19:46:35+02:00,David,Amy,375.0
528,Fill Report,2020-07-20 05:51:02+02:00,Jane,Amy,
528,Send Answer,2020-07-20 07:51:05+02:00,Jane,Amy,
528,Close,2020-07-20 08:54:54+02:00,Jane,Amy,
529,Register,2020-07-05 04:20:07+02:00,David,Amy,916.0
529,Investigate,2020-07-19 20:45:24+02:00,Liam,Amy,943.0
529,Follow Up,2020-07-20 11:40:53+02:00,Eric,Amy,
529,Investigate,2020-08-01 10:03:07+02:00,Mary,Julie,675.0
529,Follow Up,2020-08-02 01:33:48+02:00,Amy,Julie,
529,Investigate,2020-08-09 02:46:28+02:00,Mary,Eric,483.0
529,Follow Up,2020-08-09 17:46:01+02:00,Eric,Eric,
529,Investigate,2020-08-13 23:34:26+02:00,Mary,Eric,346.0
529,Fill Report,2020-08-14 02:34:08+02:00,Jane,Eric,
529,Send Answer,2020-08-14 04:35:29+02:00,Emma,Eric,
529,Close,2020-08-14 06:08:19+02:00,Emma,Eric,
53,Register,2020-06-06 01:33:17+02:00,David,Julie,159.0
53,Investigate,2020-06-08 16:23:53+02:00,Mary,Julie,161.0
53,Follow Up,2020-06-09 06:25:13+02:00,Eric,Julie,
53,Investigate,2020-06-11 16:53:20+02:00,David,Julie,115.0
53,Fill Report,2020-06-12 06:10:27+02:00,Nathan,Julie,
53,Send Answer,2020-06-12 08:11:38+02:00,Samuel,Julie,
53,Close,2020-06-13 01:51:26+02:00,Samuel,Julie,
530,Register,2020-07-05 10:50:41+02:00,Liam,Amy,377.0
530,Investigate,2020-07-20 00:49:04+02:00,David,Amy,383.0
530,Fill Report,2020-07-20 10:51:23+02:00,Nathan,Amy,
530,Send Answer,2020-07-20 12:51:49+02:00,Emma,Amy,
530,Close,2020-07-20 14:44:37+02:00,Emma,Amy,
531,Register,2020-07-05 11:51:49+02:00,Liam,Amy,916.0
531,Investigate,2020-07-20 02:43:48+02:00,Liam,Amy,860.0
531,Follow Up,2020-07-20 16:43:51+02:00,Amy,Amy,
531,Investigate,2020-08-01 11:49:06+02:00,Mary,Julie,616.0
531,Follow Up,2020-08-02 02:34:27+02:00,Julie,Julie,
531,Investigate,2020-08-09 03:00:31+02:00,Liam,Eric,441.0
531,Fill Report,2020-08-09 13:55:41+02:00,Emma,Eric,
531,Send Answer,2020-08-09 15:56:16+02:00,Nathan,Eric,
531,Close,2020-08-09 18:39:55+02:00,Nathan,Eric,
532,Register,2020-07-05 12:52:31+02:00,Mary,Amy,344.0
532,Investigate,2020-07-20 04:42:46+02:00,David,Amy,339.0
532,Fill Report,2020-07-20 15:55:42+02:00,Emma,Amy,
532,Send Answer,2020-07-20 17:55:33+02:00,Jane,Amy,
532,Close,2020-07-20 19:55:41+02:00,Jane,Amy,
533,Register,2020-07-05 13:52:28+02:00,Mary,Amy,788.0
533,Investigate,2020-07-20 07:44:20+02:00,Liam,Amy,744.0
533,Follow Up,2020-07-20 22:43:44+02:00,Eric,Amy,
533,Investigate,2020-08-01 16:02:32+02:00,Liam,Julie,533.0
533,Follow Up,2020-08-02 10:30:13+02:00,Julie,Julie,
533,Investigate,2020-08-09 10:02:43+02:00,Liam,Eric,381.0
533,Fill Report,2020-08-09 19:00:30+02:00,Samuel,Eric,
533,Send Answer,2020-08-09 20:58:11+02:00,Nathan,Eric,
533,Close,2020-08-10 00:07:44+02:00,Nathan,Eric,
534,Register,2020-07-05 14:48:48+02:00,Mary,Amy,1021.0
534,Investigate,2020-07-20 07:46:26+02:00,Mary,Amy,1046.0
534,Follow Up,2020-07-20 23:39:36+02:00,Amy,Amy,
534,Investigate,2020-08-01 16:49:10+02:00,David,Julie,749.0
534,Follow Up,2020-08-02 08:34:38+02:00,Eric,Julie,
534,Investigate,2020-08-09 07:46:38+02:00,Mary,Eric,536.0
534,Follow Up,2020-08-09 23:45:38+02:00,Julie,Eric,
534,Investigate,2020-08-14 04:04:55+02:00,Mary,Eric,384.0
534,Follow Up,2020-08-14 18:03:48+02:00,Amy,Eric,
534,Investigate,2020-08-17 05:53:14+02:00,Liam,Julie,275.0
534,Follow Up,2020-08-17 19:53:12+02:00,Amy,Julie,
534,Investigate,2020-08-19 00:37:31+02:00,David,Julie,197.0
534,Send Answer,2020-08-19 14:07:58+02:00,Nathan,Julie,
534,Fill Report,2020-08-19 17:07:02+02:00,Nathan,Julie,
534,Close,2020-08-19 21:59:38+02:00,Nathan,Julie,
535,Register,2020-07-05 14:53:11+02:00,Mary,Amy,670.0
535,Investigate,2020-07-20 09:41:39+02:00,Liam,Amy,686.0
535,Follow Up,2020-07-21 02:51:31+02:00,Eric,Amy,
535,Investigate,2020-08-01 19:30:38+02:00,Mary,Julie,491.0
535,Send Answer,2020-08-02 04:53:19+02:00,Luis,Julie,
535,Fill Report,2020-08-02 07:54:36+02:00,Emma,Julie,
535,Close,2020-08-02 13:32:55+02:00,Emma,Julie,
536,Register,2020-06-09 01:26:47+02:00,David,Julie,137.0
536,Frontline Resolution,2020-06-09 04:27:03+02:00,Emma,Julie,
536,Close,2020-06-14 05:10:57+02:00,Emma,Julie,
537,Register,2020-07-05 15:49:07+02:00,Mary,Amy,448.0
537,Investigate,2020-07-20 12:45:02+02:00,Liam,Amy,434.0
537,Fill Report,2020-07-20 20:57:15+02:00,Luis,Amy,
537,Send Answer,2020-07-20 22:56:37+02:00,Emma,Amy,
537,Close,2020-07-21 02:01:13+02:00,Emma,Amy,
538,Register,2020-07-05 15:52:28+02:00,Mary,Amy,632.0
538,Investigate,2020-07-20 13:44:38+02:00,Mary,Amy,636.0
538,Follow Up,2020-07-21 05:40:59+02:00,Julie,Amy,
538,Investigate,2020-08-01 21:40:27+02:00,David,Julie,455.0
538,Send Answer,2020-08-02 14:58:09+02:00,Luis,Julie,
538,Fill Report,2020-08-02 17:57:56+02:00,Nathan,Julie,
538,Close,2020-08-02 23:45:44+02:00,Nathan,Julie,
539,Register,2020-07-05 16:22:44+02:00,David,Amy,822.0
539,Investigate,2020-07-20 13:57:51+02:00,Mary,Amy,827.0
539,Follow Up,2020-07-21 08:52:09+02:00,Eric,Amy,
539,Investigate,2020-08-01 21:49:34+02:00,Mary,Julie,592.0
539,Follow Up,2020-08-02 13:32:35+02:00,Amy,Julie,
539,Investigate,2020-08-09 12:00:53+02:00,Liam,Eric,424.0
539,Fill Report,2020-08-10 00:00:10+02:00,Samuel,Eric,
539,Send Answer,2020-08-10 01:59:27+02:00,Luis,Eric,
539,Close,2020-08-10 05:43:19+02:00,Luis,Eric,
54,Register,2020-06-06 02:03:24+02:00,Mary,Julie,126.0
54,Investigate,2020-06-08 17:03:12+02:00,Liam,Julie,115.0
54,Fill Report,2020-06-08 20:03:02+02:00,Jane,Julie,
54,Send Answer,2020-06-08 22:03:07+02:00,Samuel,Julie,
54,Close,2020-06-10 21:04:20+02:00,Samuel,Julie,
540,Register,2020-06-09 02:40:30+02:00,Liam,Julie,100.0
540,Frontline Resolution,2020-06-09 05:40:38+02:00,Samuel,Julie,
540,Close,2020-06-13 02:57:51+02:00,Samuel,Julie,
541,Register,2020-07-05 16:28:12+02:00,Mary,Amy,560.0
541,Investigate,2020-07-20 14:41:41+02:00,Liam,Amy,605.0
541,Follow Up,2020-07-21 04:44:49+02:00,Eric,Amy,
541,Investigate,2020-08-01 21:01:00+02:00,David,Julie,433.0
541,Fill Report,2020-08-02 10:54:43+02:00,Jane,Julie,
541,Send Answer,2020-08-02 12:54:57+02:00,Luis,Julie,
541,Close,2020-08-02 14:06:56+02:00,Luis,Julie,
542,Register,2020-07-05 17:23:44+02:00,David,Amy,1197.0
542,Investigate,2020-07-20 18:55:20+02:00,Liam,Amy,1224.0
542,Follow Up,2020-07-21 11:42:44+02:00,Amy,Amy,
542,Investigate,2020-08-02 02:02:21+02:00,Mary,Julie,877.0
542,Follow Up,2020-08-02 16:30:38+02:00,Eric,Julie,
542,Investigate,2020-08-09 13:46:57+02:00,Mary,Eric,628.0
542,Follow Up,2020-08-10 03:47:12+02:00,Eric,Eric,
542,Investigate,2020-08-14 06:36:31+02:00,Mary,Eric,450.0
542,Follow Up,2020-08-14 20:36:35+02:00,Eric,Eric,
542,Investigate,2020-08-17 06:19:24+02:00,David,Julie,322.0
542,Follow Up,2020-08-17 20:21:36+02:00,Eric,Julie,
542,Investigate,2020-08-19 00:57:05+02:00,Mary,Julie,230.0
542,Follow Up,2020-08-19 18:01:11+02:00,Eric,Julie,
542,Investigate,2020-08-20 06:37:26+02:00,Mary,Julie,164.0
542,Follow Up,2020-08-21 02:22:53+02:00,Eric,Julie,
542,Investigate,2020-08-21 07:21:12+02:00,Mary,Julie,117.0
542,Follow Up,2020-08-22 02:23:38+02:00,Eric,Julie,
542,Investigate,2020-08-22 07:25:31+02:00,Mary,Julie,83.0
542,Follow Up,2020-08-22 21:28:07+02:00,Eric,Julie,
542,Investigate,2020-08-23 02:28:57+02:00,Mary,Julie,59.0
542,Follow Up,2020-08-23 16:27:49+02:00,Amy,Julie,
542,Investigate,2020-08-23 21:28:30+02:00,Mary,Julie,42.0
542,Fill Report,2020-08-24 00:28:20+02:00,Emma,Julie,
542,Send Answer,2020-08-24 02:28:57+02:00,Jane,Julie,
542,Close,2020-08-24 03:31:54+02:00,Jane,Julie,
543,Register,2020-06-09 03:07:52+02:00,Liam,Julie,16.0
543,Frontline Resolution,2020-06-09 06:10:57+02:00,Jane,Julie,
543,Close,2020-06-09 17:43:23+02:00,Jane,Julie,
544,Register,2020-07-05 17:54:40+02:00,Mary,Amy,962.0
544,Investigate,2020-07-20 19:44:44+02:00,Mary,Amy,905.0
544,Follow Up,2020-07-21 10:44:37+02:00,Amy,Amy,
544,Investigate,2020-08-02 01:31:32+02:00,Liam,Julie,648.0
544,Follow Up,2020-08-02 15:29:30+02:00,Amy,Julie,
544,Investigate,2020-08-09 12:39:14+02:00,Liam,Eric,464.0
544,Fill Report,2020-08-10 05:00:45+02:00,Samuel,Eric,
544,Send Answer,2020-08-10 07:00:19+02:00,Nathan,Eric,
544,Close,2020-08-10 10:44:17+02:00,Nathan,Eric,
545,Register,2020-07-05 18:23:23+02:00,Mary,Amy,386.0
545,Investigate,2020-07-20 19:48:07+02:00,David,Amy,358.0
545,Fill Report,2020-07-20 22:46:30+02:00,Nathan,Amy,
545,Send Answer,2020-07-21 00:46:22+02:00,Luis,Amy,
545,Close,2020-07-21 01:52:03+02:00,Luis,Amy,
546,Register,2020-07-05 18:55:20+02:00,Mary,Amy,360.0
546,Investigate,2020-07-21 00:50:57+02:00,David,Amy,369.0
546,Fill Report,2020-07-21 12:00:41+02:00,Nathan,Amy,
546,Send Answer,2020-07-21 14:02:36+02:00,Jane,Amy,
546,Close,2020-07-21 17:47:34+02:00,Jane,Amy,
547,Register,2020-07-05 19:24:18+02:00,David,Amy,413.0
547,Investigate,2020-07-21 01:01:34+02:00,David,Amy,420.0
547,Fill Report,2020-07-21 04:01:49+02:00,Jane,Amy,
547,Send Answer,2020-07-21 06:03:05+02:00,Luis,Amy,
547,Close,2020-07-21 07:57:50+02:00,Luis,Amy,
548,Register,2020-07-05 19:54:09+02:00,Mary,Amy,291.0
548,Investigate,2020-07-21 03:45:34+02:00,David,Amy,310.0
548,Fill Report,2020-07-21 17:05:06+02:00,Emma,Amy,
548,Send Answer,2020-07-21 19:05:33+02:00,Emma,Amy,
548,Close,2020-07-22 04:05:58+02:00,Emma,Amy,
549,Register,2020-07-05 20:25:44+02:00,Mary,Amy,403.0
549,Investigate,2020-07-21 05:42:53+02:00,Liam,Amy,392.0
549,Fill Report,2020-07-21 22:10:32+02:00,Nathan,Amy,
549,Send Answer,2020-07-22 00:09:31+02:00,Jane,Amy,
549,Close,2020-07-22 05:58:04+02:00,Jane,Amy,
55,Register,2020-06-02 17:33:23+02:00,Liam,Julie,29.0
55,Frontline Resolution,2020-06-02 20:35:09+02:00,Jane,Julie,
55,Close,2020-06-03 20:49:32+02:00,Jane,Julie,
550,Register,2020-07-05 21:24:57+02:00,Mary,Amy,919.0
550,Investigate,2020-07-21 06:57:02+02:00,Mary,Amy,930.0
550,Follow Up,2020-07-21 20:56:50+02:00,Amy,Amy,
550,Investigate,2020-08-02 02:47:16+02:00,Liam,Julie,666.0
550,Follow Up,2020-08-02 19:33:22+02:00,Julie,Julie,
550,Investigate,2020-08-09 15:03:49+02:00,Mary,Eric,477.0
550,Fill Report,2020-08-10 10:01:57+02:00,Nathan,Eric,
550,Send Answer,2020-08-10 12:00:52+02:00,Luis,Eric,
550,Close,2020-08-10 16:45:36+02:00,Luis,Eric,
551,Register,2020-07-05 22:56:23+02:00,Mary,Amy,1061.0
551,Investigate,2020-07-21 07:04:07+02:00,Mary,Amy,1102.0
551,Follow Up,2020-07-21 21:03:55+02:00,Eric,Amy,
551,Investigate,2020-08-02 07:03:54+02:00,Mary,Julie,789.0
551,Follow Up,2020-08-02 21:29:54+02:00,Amy,Julie,
551,Investigate,2020-08-09 17:40:07+02:00,David,Eric,565.0
551,Follow Up,2020-08-10 07:39:26+02:00,Eric,Eric,
551,Investigate,2020-08-14 08:19:35+02:00,Liam,Eric,404.0
551,Follow Up,2020-08-14 22:19:10+02:00,Eric,Eric,
551,Investigate,2020-08-17 06:32:02+02:00,Liam,Julie,289.0
551,Follow Up,2020-08-18 14:20:58+02:00,Amy,Julie,
551,Investigate,2020-08-19 15:34:57+02:00,David,Julie,207.0
551,Fill Report,2020-08-20 01:06:39+02:00,Jane,Julie,
551,Send Answer,2020-08-20 03:06:59+02:00,Jane,Julie,
551,Close,2020-08-20 07:34:34+02:00,Jane,Julie,
552,Register,2020-07-05 23:56:33+02:00,Mary,Amy,873.0
552,Investigate,2020-07-21 10:42:38+02:00,David,Amy,869.0
552,Follow Up,2020-07-22 02:58:32+02:00,Amy,Amy,
552,Investigate,2020-08-02 07:39:57+02:00,Liam,Julie,622.0
552,Follow Up,2020-08-02 22:32:02+02:00,Eric,Julie,
552,Investigate,2020-08-09 18:04:51+02:00,Liam,Eric,445.0
552,Send Answer,2020-08-09 20:05:08+02:00,Nathan,Eric,
552,Fill Report,2020-08-09 23:05:26+02:00,Nathan,Eric,
